Wall time,Step,Value
1560040215.8653784,209,0.5391604900360107
1560040217.5074992,210,0.5380735993385315
1560040218.7654295,211,0.540254533290863
1560040220.386025,212,0.5388408303260803
1560040221.6648586,213,0.5389467477798462
1560040222.9234762,214,0.5393620729446411
1560040224.178333,215,0.539785623550415
1560040225.4313984,216,0.5403716564178467
1560040227.3414369,217,0.5384480357170105
1560040228.6059825,218,0.5393684506416321
1560040229.8586416,219,0.5392704606056213
1560040231.1139371,220,0.5383686423301697
1560040232.3785846,221,0.5385254621505737
1560040233.6369908,222,0.5388969779014587
1560040234.8924153,223,0.5386202931404114
1560040236.1457996,224,0.5390159487724304
1560040237.402751,225,0.5376108288764954
1560040239.323071,226,0.5394706726074219
1560040240.922746,227,0.539534330368042
1560040242.5134177,228,0.5381959676742554
1560040244.1186619,229,0.5385592579841614
1560040245.747403,230,0.5387572646141052
1560040247.3584154,231,0.5393266677856445
1560040248.9559448,232,0.538777232170105
1560040250.5752912,233,0.5389034152030945
1560040252.1813967,234,0.5389229655265808
1560040253.7832918,235,0.5396572351455688
1560040255.3992171,236,0.5400012731552124
1560040257.0106187,237,0.5406033396720886
1560040258.6241949,238,0.537979245185852
1560040260.237614,239,0.5387237668037415
1560040261.8554268,240,0.5396466255187988
1560040263.4606893,241,0.5386292338371277
1560040265.0572164,242,0.5376965999603271
1560040266.6599357,243,0.5388774275779724
1560040268.266324,244,0.5393208265304565
1560040269.8729737,245,0.5384465456008911
1560040271.4844484,246,0.5382593274116516
1560040273.0799422,247,0.5389529466629028
1560040274.7034423,248,0.5385023355484009
1560040276.298576,249,0.5383588075637817
1560040277.896327,250,0.5380527973175049
1560040279.5075016,251,0.5389852523803711
1560040281.1058826,252,0.538520097732544
1560040282.7152464,253,0.5378090739250183
1560040284.3169396,254,0.5384434461593628
1560040285.9210682,255,0.5388568639755249
1560040287.532826,256,0.5390613079071045
1560040289.144175,257,0.5384926795959473
1560040290.4100544,258,0.5377680063247681
1560040292.0227745,259,0.5395780205726624
1560040293.6226482,260,0.5396813750267029
1560040295.224509,261,0.5395893454551697
1560040296.8267097,262,0.5391229391098022
1560040298.0890646,263,0.5380126237869263
1560040299.3490558,264,0.5387324690818787
1560040300.9533348,265,0.5379508137702942
1560040302.555153,266,0.5391635298728943
1560040304.1692884,267,0.538544774055481
1560040305.770964,268,0.5380455851554871
1560040307.0334277,269,0.5378347039222717
1560040308.6398394,270,0.5411415696144104
1560040309.8970041,271,0.5383837223052979
1560040311.158994,272,0.5382314324378967
1560040312.417008,273,0.5385589003562927
1560040313.6688535,274,0.537539005279541
1560040315.265899,275,0.5379873514175415
1560040316.8695862,276,0.5388246774673462
1560040318.1274066,277,0.5390558242797852
1560040319.7301388,278,0.538246214389801
1560040321.3331413,279,0.5385622978210449
1560040322.9410105,280,0.5376402139663696
1560040324.5402062,281,0.5382928252220154
1560040326.1504285,282,0.5384585857391357
1560040327.752255,283,0.5378193855285645
1560040329.351075,284,0.5387517213821411
1560040330.9529421,285,0.5384913682937622
1560040332.5497,286,0.5393291711807251
1560040334.1777189,287,0.5379114151000977
1560040335.7998734,288,0.5381596684455872
1560040337.4082673,289,0.5377716422080994
1560040339.0197487,290,0.5382024645805359
1560040340.6334898,291,0.5379091501235962
1560040342.255942,292,0.5380076169967651
1560040343.8587584,293,0.5389339327812195
1560040345.4610033,294,0.5381323099136353
1560040347.0606823,295,0.5379925966262817
1560040348.65948,296,0.538620114326477
1560040350.2572536,297,0.5389283895492554
1560040351.8423784,298,0.5373895764350891
1560040353.4463255,299,0.5381762385368347
1560040355.034891,300,0.5382826328277588
1560040356.644534,301,0.5392462015151978
1560040358.2427187,302,0.5381074547767639
1560040359.8318942,303,0.5380828380584717
1560040361.432559,304,0.5386171936988831
1560040362.6884308,305,0.5375813245773315
1560040364.2857575,306,0.5381734371185303
1560040365.8974402,307,0.5398482084274292
1560040367.5084546,308,0.537764310836792
1560040369.110081,309,0.5381301641464233
1560040370.7215178,310,0.5382183194160461
1560040372.3270676,311,0.5378780961036682
1560040373.5749385,312,0.5397942662239075
1560040375.1856034,313,0.5384728908538818
1560040376.7874346,314,0.5395069122314453
1560040378.3957345,315,0.5381129384040833
1560040379.9941428,316,0.5391685962677002
1560040381.5926702,317,0.5380011200904846
1560040383.1913095,318,0.5378855466842651
1560040384.8016028,319,0.5392037630081177
1560040386.4152403,320,0.5379284024238586
1560040387.6699216,321,0.537712812423706
1560040389.2776835,322,0.5386586785316467
1560040390.8854218,323,0.5385532379150391
1560040392.1439047,324,0.5376458764076233
1560040393.4200327,325,0.5378475189208984
1560040394.6756036,326,0.5374212265014648
1560040396.2774215,327,0.5384323596954346
1560040397.5392382,328,0.5376988649368286
1560040399.1379552,329,0.5375988483428955
1560040400.7385294,330,0.5383440852165222
1560040402.340478,331,0.5394414663314819
1560040403.939765,332,0.5390361547470093
1560040405.1952944,333,0.5385532975196838
1560040406.8024962,334,0.5381977558135986
1560040408.4072325,335,0.5381026268005371
1560040409.6540298,336,0.5384906530380249
1560040411.256534,337,0.5385538339614868
1560040412.5139952,338,0.5374119877815247
1560040414.115713,339,0.5376731157302856
1560040415.7415247,340,0.5383844375610352
1560040417.3479517,341,0.5382121801376343
1560040418.973389,342,0.5383391976356506
1560040420.2263405,343,0.5377439260482788
1560040421.8333447,344,0.5377672910690308
1560040423.1032355,345,0.5377899408340454
1560040424.3598826,346,0.5374245047569275
1560040425.613037,347,0.5380011200904846
1560040426.8687289,348,0.5378761887550354
1560040428.1265292,349,0.5381383895874023
1560040429.3857203,350,0.5379751324653625
1560040430.6453059,351,0.5382282733917236
1560040431.9022393,352,0.5388724207878113
1560040433.1594362,353,0.5384826064109802
1560040434.422012,354,0.5385493040084839
1560040436.23429,355,0.5389556288719177
1560040437.8482087,356,0.5377222299575806
1560040439.1036458,357,0.5385763049125671
1560040440.3520043,358,0.5382503271102905
1560040441.6111636,359,0.5401564240455627
1560040442.8647225,360,0.539558470249176
1560040444.1216233,361,0.5380258560180664
1560040445.381884,362,0.5373903512954712
1560040446.648512,363,0.5378232002258301
1560040447.9011228,364,0.5379131436347961
1560040449.1569111,365,0.5382099151611328
1560040450.4123752,366,0.5379959344863892
1560040451.6622348,367,0.5377393364906311
1560040452.914491,368,0.5389735102653503
1560040454.1745389,369,0.5375126600265503
1560040455.4314046,370,0.5386755466461182
1560040456.6917572,371,0.5375640392303467
1560040457.9376833,372,0.538424551486969
1560040459.190293,373,0.5380964279174805
1560040460.446192,374,0.5383264422416687
1560040461.7068398,375,0.5388238430023193
1560040462.9633417,376,0.5373895168304443
